-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.21, 1.2628, 1.23368, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.22, 1.27691, 1.24608, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.23, 1.29118, 1.2586, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.24, 1.30561, 1.27125, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.25, 1.32019, 1.28403, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.26, 1.33494, 1.29693, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.27, 1.34986, 1.30996, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.28, 1.36494, 1.32313, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.29, 1.38019, 1.33643, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.3, 1.39561, 1.34986, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.31, 1.41121, 1.36343, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.32, 1.42697, 1.37713, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.33, 1.44292, 1.39097, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.34, 1.45904, 1.40495, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.35, 1.47534, 1.41907, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.36, 1.49182, 1.43333, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.37, 1.50849, 1.44773, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.38, 1.52535, 1.46228, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.39, 1.54239, 1.47698, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.4, 1.55962, 1.49182, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.41, 1.57705, 1.50682, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.42, 1.59467, 1.52196, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.43, 1.61249, 1.53726, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.44, 1.6305, 1.55271, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.45, 1.64872, 1.56831, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.46, 1.66714, 1.58407, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.47, 1.68577, 1.59999, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.48, 1.7046, 1.61607, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.49, 1.72365, 1.63232, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.5, 1.74291, 1.64872, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.51, 1.76238, 1.66529, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.52, 1.78207, 1.68203, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.53, 1.80199, 1.69893, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.54, 1.82212, 1.71601, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.55, 1.84248, 1.73325, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.56, 1.86306, 1.75067, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.57, 1.88388, 1.76827, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.58, 1.90493, 1.78604, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.59, 1.92621, 1.80399, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.6, 1.94773, 1.82212, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.61, 1.9695, 1.84043, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.62, 1.9915, 1.85893, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.63, 2.01375, 1.87761, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.64, 2.03625, 1.89648, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.65, 2.059, 1.91554, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.66, 2.08201, 1.93479, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.67, 2.10527, 1.95424, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.68, 2.12879, 1.97388, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.69, 2.15258, 1.99372, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.7, 2.17663, 2.01375, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.71, 2.20095, 2.03399, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.72, 2.22554, 2.05443, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.73, 2.25041, 2.07508, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.74, 2.27555, 2.09594, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.75, 2.30098, 2.117, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.76, 2.32668, 2.13828, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.77, 2.35268, 2.15977, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.78, 2.37897, 2.18147, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.79, 2.40555, 2.2034, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.8, 2.43243, 2.22554, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.81, 2.4596, 2.24791, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.82, 2.48708, 2.2705, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.83, 2.51487, 2.29332, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.84, 2.54297, 2.31637, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.85, 2.57138, 2.33965, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.86, 2.60011, 2.36316, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.87, 2.62917, 2.38691, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.88, 2.65854, 2.4109, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.89, 2.68825, 2.43513, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.9, 2.71828, 2.4596, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.91, 2.74865, 2.48432, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.92, 2.77936, 2.50929, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.93, 2.81042, 2.53451, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.94, 2.84182, 2.55998, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.95, 2.87357, 2.58571, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.96, 2.90568, 2.6117, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.97, 2.93814, 2.63794, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.98, 2.97097, 2.66446, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 0.99, 3.00417, 2.69123, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1, 3.03773, 2.71828, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.01, 3.07167, 2.7456, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.02, 3.10599, 2.77319, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.03, 3.1407, 2.80107, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.04, 3.17579, 2.82922, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.05, 3.21127, 2.85765, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.06, 3.24715, 2.88637, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.07, 3.28343, 2.91538, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.08, 3.32012, 2.94468, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.09, 3.35721, 2.97427, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.1, 3.39472, 3.00417, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.11, 3.43265, 3.03436, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.12, 3.47101, 3.06485, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.13, 3.50979, 3.09566, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.14, 3.549, 3.12677, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.15, 3.58866, 3.15819, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.16, 3.62875, 3.18993, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.17, 3.6693, 3.22199, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.18, 3.71029, 3.25437, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.19, 3.75175, 3.28708, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.2, 3.79367, 3.32012, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.21, 3.83605, 3.35348, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.22, 3.87892, 3.38719, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.23, 3.92225, 3.42123, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.24, 3.96608, 3.45561, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.25, 4.01039, 3.49034, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.26, 4.0552, 3.52542, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.27, 4.10051, 3.56085, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.28, 4.14632, 3.59664, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.29, 4.19265, 3.63279, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.3, 4.2395, 3.6693, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.31, 4.28686, 3.70617, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.32, 4.33476, 3.74342, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.33, 4.38319, 3.78104, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.34, 4.43217, 3.81904, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.35, 4.48169, 3.85743, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.36, 4.53176, 3.89619, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.37, 4.5824, 3.93535, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.38, 4.6336, 3.9749, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.39, 4.68537, 4.01485, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.4, 4.73772, 4.0552, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.41, 4.79065, 4.09596, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.42, 4.84418, 4.13712, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.43, 4.8983, 4.1787, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.44, 4.95303, 4.2207, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.45, 5.00837, 4.26311, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.46, 5.06433, 4.30596, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.47, 5.12092, 4.34924, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.48, 5.17813, 4.39295, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.49, 5.23599, 4.4371, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.5, 5.29449, 4.48169, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.51, 5.35365, 4.52673, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.52, 5.41346, 4.57223, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.53, 5.47395, 4.61818, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.54, 5.53511, 4.66459, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.55, 5.59695, 4.71147, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.56, 5.65949, 4.75882, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.57, 5.72272, 4.80665, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.58, 5.78666, 4.85496, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.59, 5.85132, 4.90375, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.6, 5.91669, 4.95303, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.61, 5.9828, 5.00281, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.62, 6.04965, 5.05309, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.63, 6.11724, 5.10387, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.64, 6.18559, 5.15517, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.65, 6.2547, 5.20698, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.66, 6.32459, 5.25931, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.67, 6.39525, 5.31217, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.68, 6.4667, 5.36556, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.69, 6.53896, 5.41948, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.7, 6.61202, 5.47395, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.71, 6.68589, 5.52896, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.72, 6.7606, 5.58453, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.73, 6.83613, 5.64065, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.74, 6.91251, 5.69734, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.75, 6.98975, 5.7546, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.76, 7.06784, 5.81244, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.77, 7.14681, 5.87085, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.78, 7.22667, 5.92986, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.79, 7.30741, 5.98945, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.8, 7.38906, 6.04965, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.81, 7.47161, 6.11045, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.82, 7.5551, 6.17186, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.83, 7.63951, 6.23389, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.84, 7.72487, 6.29654, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.85, 7.81118, 6.35982, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.86, 7.89845, 6.42374, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.87, 7.9867, 6.4883, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.88, 8.07594, 6.5535, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.89, 8.16617, 6.61937, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.9, 8.25741, 6.68589, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.91, 8.34967, 6.75309, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.92, 8.44296, 6.82096, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.93, 8.5373, 6.88951, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.94, 8.63268, 6.95875, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.95, 8.72914, 7.02869, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.96, 8.82667, 7.09933, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.97, 8.92529, 7.17068, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.98, 9.02501, 7.24274, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 1.99, 9.12585, 7.31553, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 2, 9.22781, 7.38906, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 2.01, 9.33092, 7.46332, -0, -0, -0, -0, -0, -0, -0, -0 
-0, -0, -0, -0, -0, -0, -0, -0, -0, 2.02, 9.43517, 7.53832, -0, -0, -0, -0, -0, -0, -0, -0 
